,Importance
first_road_number_3093.0,2.1453345705714756e-05
first_road_number_571.0,2.1446886537991385e-05
first_road_number_4203.0,2.1347409982576453e-05
first_road_number_1199.0,2.130755685898396e-05
first_road_number_1370.0,2.1287368730287343e-05
first_road_number_6342.0,2.123879565512311e-05
first_road_number_372.0,2.123535937175331e-05
first_road_number_190.0,2.1226685829979125e-05
first_road_number_4010.0,2.12196909944229e-05
first_road_number_3211.0,2.11115655656223e-05
first_road_number_380.0,2.1057107953287367e-05
first_road_number_6282.0,2.105218924984874e-05
first_road_number_4396.0,2.0976004576309435e-05
first_road_number_196.0,2.0941487888414658e-05
first_road_number_2213.0,2.0893769415191483e-05
first_road_number_6104.0,2.0814033166311536e-05
first_road_number_1332.0,2.076027443295816e-05
first_road_number_6381.0,2.0567898158552863e-05
first_road_number_5228.0,2.056725384919526e-05
first_road_number_5412.0,2.051941703406801e-05
first_road_number_6242.0,2.048279372104956e-05
first_road_number_357.0,2.0451053186519365e-05
first_road_number_4155.0,2.041993611701249e-05
first_road_number_6288.0,2.039152167824933e-05
first_road_number_4557.0,2.0283740797872063e-05
first_road_number_5271.0,2.0240356761664054e-05
first_road_number_116.0,2.020129204107231e-05
first_road_number_5033.0,2.0201027219206945e-05
first_road_number_5141.0,2.019788806654481e-05
first_road_number_160.0,2.019621863016456e-05
first_road_number_1280.0,2.017686622177696e-05
first_road_number_280.0,2.0151987974516143e-05
first_road_number_3013.0,2.0079851206557038e-05
first_road_number_4120.0,2.0075950668798884e-05
first_road_number_221.0,2.0063477392039895e-05
first_road_number_1124.0,2.0013829627098617e-05
first_road_number_6064.0,1.9881555435611182e-05
first_road_number_5171.0,1.976071770460414e-05
first_road_number_6324.0,1.975822182860588e-05
first_road_number_6480.0,1.9742549065343944e-05
first_road_number_2270.0,1.968612554272277e-05
first_road_number_4023.0,1.9667299014813462e-05
first_road_number_3029.0,1.9658820680514876e-05
first_road_number_1393.0,1.962022747399587e-05
first_road_number_332.0,1.9608959338294245e-05
first_road_number_173.0,1.9600367933964067e-05
first_road_number_3000.0,1.9573728441754152e-05
first_road_number_155.0,1.9537397551387883e-05
first_road_number_3004.0,1.9504185411742906e-05
first_road_number_5300.0,1.9451600535331628e-05
first_road_number_367.0,1.9424944288690456e-05
first_road_number_6117.0,1.9388607560676497e-05
first_road_number_2092.0,1.938558997139084e-05
first_road_number_436.0,1.9372851989249506e-05
first_road_number_6296.0,1.9350285062511224e-05
first_road_number_1300.0,1.9087130028783787e-05
first_road_number_1429.0,1.9070221435394423e-05
first_road_number_394.0,1.900910175726551e-05
first_road_number_144.0,1.8988172787631352e-05
first_road_number_1304.0,1.8934018795194203e-05
first_road_number_6154.0,1.8890761968188507e-05
first_road_number_5209.0,1.8846307089733778e-05
first_road_number_1256.0,1.884059323100475e-05
first_road_number_1114.0,1.877604454443199e-05
first_road_number_297.0,1.8714299924917215e-05
first_road_number_1118.0,1.8714179935924485e-05
first_road_number_1071.0,1.8705922825889616e-05
first_road_number_5038.0,1.870334924092329e-05
first_road_number_6232.0,1.8676911940679295e-05
first_road_number_2138.0,1.8620424187910425e-05
first_road_number_1038.0,1.855171845495648e-05
first_road_number_3323.0,1.851793159718103e-05
first_road_number_1029.0,1.8516113518196803e-05
first_road_number_4194.0,1.8493623604372257e-05
first_road_number_231.0,1.8435913325829668e-05
first_road_number_5460.0,1.837906562885789e-05
first_road_number_6376.0,1.8371019111600937e-05
first_road_number_3213.0,1.8367560794817233e-05
first_road_number_6428.0,1.8352660479039004e-05
first_road_number_3129.0,1.8347600993022227e-05
first_road_number_1515.0,1.8336523045963903e-05
first_road_number_5256.0,1.831147298607052e-05
first_road_number_6222.0,1.8298499551610168e-05
first_road_number_6407.0,1.8294123912213252e-05
vehicle_location_restricted_lane_Tram/Light rail track,1.8148149558799596e-05
first_road_number_5121.0,1.8057660163686676e-05
first_road_number_1423.0,1.805489645890559e-05
first_road_number_5124.0,1.802775146420359e-05
first_road_number_5013.0,1.797982150961931e-05
first_road_number_2040.0,1.7865092820521386e-05
first_road_number_2031.0,1.7852902842685773e-05
first_road_number_1130.0,1.7840700470123723e-05
first_road_number_6071.0,1.783006153843776e-05
first_road_number_5166.0,1.781375992156017e-05
first_road_number_6474.0,1.7739230616966696e-05
first_road_number_6316.0,1.77167564315315e-05
first_road_number_2050.0,1.7618243778605856e-05
first_road_number_5139.0,1.7583364215396884e-05
first_road_number_2120.0,1.7563751396640032e-05
first_road_number_698.0,1.7522805250117897e-05
first_road_number_5027.0,1.752276656661206e-05
first_road_number_4097.0,1.7475012314802703e-05
first_road_number_4228.0,1.7467176156150726e-05
first_road_number_6279.0,1.7447380647684865e-05
first_road_number_4173.0,1.7418564651480004e-05
first_road_number_4025.0,1.728574806327276e-05
first_road_number_2166.0,1.7281477061260368e-05
first_road_number_1115.0,1.72479946531903e-05
first_road_number_395.0,1.7235957566927132e-05
first_road_number_5392.0,1.7199982932438604e-05
first_road_number_5080.0,1.718519745983207e-05
first_road_number_6271.0,1.7167139116093476e-05
hit_object_in_carriageway_Open door of vehicle,1.7163018538611057e-05
first_road_number_1201.0,1.713529010252005e-05
first_road_number_1061.0,1.7132620437646254e-05
first_road_number_2041.0,1.712727924023448e-05
first_road_number_4107.0,1.710767594964174e-05
first_road_number_6072.0,1.7076482559152983e-05
first_road_number_4497.0,1.7061278351365698e-05
first_road_number_5183.0,1.7017032846424172e-05
first_road_number_3001.0,1.700734615747725e-05
first_road_number_1326.0,1.7004139308991753e-05
first_road_number_4465.0,1.6996742985229985e-05
first_road_number_6214.0,1.6967634826677458e-05
first_road_number_4469.0,1.6964917750110688e-05
first_road_number_5181.0,1.6953590063753462e-05
first_road_number_371.0,1.6892446568392667e-05
first_road_number_3333.0,1.686789416134775e-05
first_road_number_3155.0,1.6808661509713207e-05
first_road_number_6018.0,1.6799888623541477e-05
first_road_number_3272.0,1.679339297096199e-05
first_road_number_1360.0,1.6771368449422488e-05
first_road_number_4162.0,1.6710435052721574e-05
first_road_number_1356.0,1.664214600665133e-05
first_road_number_651.0,1.6631702342575744e-05
first_road_number_5311.0,1.6601529638658078e-05
first_road_number_1024.0,1.6572140125888364e-05
first_road_number_1318.0,1.656940454393968e-05
first_road_number_5320.0,1.6550527082039858e-05
first_road_number_277.0,1.6548887651550108e-05
first_road_number_4453.0,1.6523571700041316e-05
first_road_number_1391.0,1.6511330443866177e-05
first_road_number_6708.0,1.65083602523804e-05
first_road_number_2148.0,1.649901777349881e-05
first_road_number_4150.0,1.6497362895579124e-05
first_road_number_2102.0,1.6494295409561543e-05
first_road_number_4151.0,1.6477463657381093e-05
first_road_number_319.0,1.6470827249098358e-05
first_road_number_4186.0,1.6418431981345803e-05
first_road_number_4017.0,1.6417837575532116e-05
first_road_number_1159.0,1.6378134318323863e-05
first_road_number_1211.0,1.631905229245839e-05
first_road_number_4484.0,1.630523989937819e-05
first_road_number_6015.0,1.6294069693774904e-05
first_road_number_4087.0,1.6271245356550456e-05
first_road_number_1093.0,1.6269463093034822e-05
first_road_number_4525.0,1.6258159396940602e-05
first_road_number_258.0,1.6206613214213498e-05
first_road_number_5180.0,1.6160824651180978e-05
first_road_number_313.0,1.612261976836865e-05
first_road_number_5174.0,1.6121613138383005e-05
first_road_number_3183.0,1.6116785126148753e-05
first_road_number_1137.0,1.6110399071785535e-05
first_road_number_521.0,1.6096111739171697e-05
first_road_number_4362.0,1.609571737562557e-05
first_road_number_216.0,1.5996337321257177e-05
first_road_number_3037.0,1.5968222091047898e-05
first_road_number_5133.0,1.595093178247272e-05
first_road_number_1049.0,1.5940634172466964e-05
first_road_number_5273.0,1.59114111659503e-05
first_road_number_3209.0,1.5882484492350273e-05
first_road_number_1297.0,1.5865515663397428e-05
first_road_number_6067.0,1.5859076060250527e-05
first_road_number_569.0,1.5824159702855462e-05
first_road_number_4052.0,1.5811295069902917e-05
first_road_number_2209.0,1.579328810839229e-05
first_road_number_121.0,1.5782919135861865e-05
first_road_number_5103.0,1.574331833715298e-05
first_road_number_6422.0,1.5725959270123973e-05
first_road_number_4464.0,1.571177876297856e-05
first_road_number_4386.0,1.5681681929608062e-05
first_road_number_6187.0,1.5659517871392776e-05
first_road_number_3124.0,1.5636826307594906e-05
first_road_number_6131.0,1.5587028902473475e-05
first_road_number_5005.0,1.5577569963611037e-05
propulsion_code_Gas,1.554413123417954e-05
first_road_number_4184.0,1.5488479760738452e-05
first_road_number_1296.0,1.5456671319958677e-05
first_road_number_5445.0,1.5444824610957706e-05
first_road_number_1172.0,1.5438753241446257e-05
first_road_number_1301.0,1.5427293367604474e-05
first_road_number_2218.0,1.542707544962944e-05
first_road_number_5014.0,1.5411672224801e-05
first_road_number_4099.0,1.5382798495168633e-05
first_road_number_375.0,1.536480996747642e-05
first_road_number_6543.0,1.5352222689280496e-05
first_road_number_3216.0,1.531921817714701e-05
first_road_number_418.0,1.530215453994541e-05
first_road_number_5758.0,1.5279667402000517e-05
first_road_number_5060.0,1.52770733642561e-05
first_road_number_6065.0,1.5206329231574843e-05
first_road_number_5102.0,1.5202092249150856e-05
first_road_number_4439.0,1.5182154468572846e-05
first_road_number_274.0,1.517548934475146e-05
first_road_number_2146.0,1.5136371749838714e-05
first_road_number_3227.0,1.5127071891639386e-05
first_road_number_6094.0,1.5124451969700143e-05
first_road_number_2131.0,1.5105148002703553e-05
first_road_number_2230.0,1.5095572435470143e-05
first_road_number_3170.0,1.5075692623490968e-05
first_road_number_4030.0,1.5024129979642311e-05
first_road_number_2140.0,1.502340058143305e-05
first_road_number_2182.0,1.5013390402546845e-05
first_road_number_2033.0,1.4985665737507291e-05
first_road_number_2206.0,1.49719176866956e-05
first_road_number_4158.0,1.4963223467871602e-05
first_road_number_4531.0,1.4962577319186374e-05
first_road_number_6175.0,1.4909009065319198e-05
first_road_number_6036.0,1.4868592696518135e-05
first_road_number_1225.0,1.4811320587797168e-05
first_road_number_3401.0,1.4757080307816611e-05
first_road_number_1017.0,1.4746255126621276e-05
first_road_number_602.0,1.474388386196605e-05
first_road_number_5077.0,1.4716929611769987e-05
propulsion_code_Petrol/Gas (LPG),1.4678514707488635e-05
first_road_number_4380.0,1.4640742017257016e-05
first_road_number_1363.0,1.461549897247991e-05
first_road_number_5101.0,1.4593879139320769e-05
first_road_number_6111.0,1.4591838012849162e-05
first_road_number_5086.0,1.457732134743203e-05
first_road_number_5366.0,1.4560096582661156e-05
first_road_number_2099.0,1.4547402927116924e-05
first_road_number_4231.0,1.454506452011887e-05
first_road_number_346.0,1.4529118954017366e-05
first_road_number_6173.0,1.4515292011938922e-05
first_road_number_3369.0,1.4475932331222136e-05
first_road_number_6441.0,1.4455840531545464e-05
first_road_number_4640.0,1.445009253373323e-05
first_road_number_1019.0,1.4438451346543429e-05
first_road_number_2004.0,1.4434718966607286e-05
first_road_number_1094.0,1.43736323146346e-05
first_road_number_5153.0,1.4359524965406653e-05
first_road_number_4224.0,1.4355645103109409e-05
first_road_number_6211.0,1.4345536296360828e-05
first_road_number_2500.0,1.432969618289898e-05
first_road_number_1260.0,1.4245238093316725e-05
first_road_number_1183.0,1.4228990124720846e-05
first_road_number_6386.0,1.4215925399280095e-05
first_road_number_6025.0,1.4192675542234544e-05
vehicle_location_restricted_lane_Entering lay-by or hard shoulder,1.4191865501654182e-05
first_road_number_2023.0,1.4187156743416516e-05
first_road_number_154.0,1.416081532345217e-05
first_road_number_2127.0,1.4157327812956842e-05
first_road_number_6219.0,1.4149486571288074e-05
first_road_number_581.0,1.4127504283840142e-05
first_road_number_4013.0,1.4123491303455892e-05
skidding_and_overturning_Jackknifed,1.4060545724117611e-05
first_road_number_3373.0,1.405778554894772e-05
first_road_number_1416.0,1.4041789422705855e-05
first_road_number_3154.0,1.4017371927462637e-05
first_road_number_489.0,1.4001495512686374e-05
first_road_number_5237.0,1.3965091548385423e-05
first_road_number_5095.0,1.3907859863651462e-05
first_road_number_1155.0,1.3896473597944772e-05
first_road_number_251.0,1.3867427961193764e-05
first_road_number_2700.0,1.378646762756047e-05
first_road_number_3031.0,1.3758345305714362e-05
first_road_number_1016.0,1.372867362975625e-05
first_road_number_1147.0,1.3724453458230391e-05
first_road_number_6014.0,1.3711226031560281e-05
first_road_number_6174.0,1.3701039693463904e-05
first_road_number_3345.0,1.3686301700962843e-05
first_road_number_5193.0,1.3685147440599062e-05
first_road_number_6411.0,1.3672991900940878e-05
first_road_number_4550.0,1.3594478432649103e-05
first_road_number_6089.0,1.358504721545868e-05
first_road_number_3135.0,1.3570193803392526e-05
first_road_number_4432.0,1.3519892659200937e-05
first_road_number_2690.0,1.3508084145263584e-05
first_road_number_282.0,1.3487421013309276e-05
first_road_number_6246.0,1.3484725700791208e-05
first_road_number_260.0,1.347636502437999e-05
first_road_number_3047.0,1.3444246107945503e-05
first_road_number_2132.0,1.3363335708987773e-05
first_road_number_4068.0,1.3352963413031725e-05
first_road_number_655.0,1.3341439895889122e-05
first_road_number_1382.0,1.3324921189138118e-05
first_road_number_2214.0,1.3317458421594665e-05
first_road_number_239.0,1.329366382084026e-05
first_road_number_6539.0,1.3200483640645547e-05
first_road_number_1057.0,1.3182577166001726e-05
first_road_number_4451.0,1.3176871553502753e-05
first_road_number_1242.0,1.3157655250086711e-05
first_road_number_1135.0,1.315451396224257e-05
first_road_number_262.0,1.3095281732867137e-05
first_road_number_252.0,1.3036628679362968e-05
first_road_number_4280.0,1.30221192162447e-05
first_road_number_4077.0,1.2998824837528037e-05
first_road_number_5231.0,1.2988734303228398e-05
first_road_number_6037.0,1.2952906253682098e-05
first_road_number_1285.0,1.2952594891037438e-05
first_road_number_1170.0,1.2900321727756968e-05
first_road_number_5001.0,1.2896500399169654e-05
first_road_number_1116.0,1.286128235549091e-05
first_road_number_6028.0,1.2854480716637455e-05
first_road_number_548.0,1.2805021948834957e-05
first_road_number_3192.0,1.2794570602413787e-05
first_road_number_2205.0,1.2764002821715485e-05
first_road_number_3071.0,1.2750635803272315e-05
first_road_number_6062.0,1.272773915992908e-05
first_road_number_6032.0,1.2643358679251189e-05
first_road_number_1144.0,1.2619549128082772e-05
first_road_number_2150.0,1.256743291137979e-05
first_road_number_4165.0,1.256536249744859e-05
first_road_number_416.0,1.2490532076250368e-05
first_road_number_5160.0,1.2482553160220876e-05
first_road_number_4163.0,1.2450722291396694e-05
first_road_number_295.0,1.2439779894619295e-05
first_road_number_3048.0,1.243720716420111e-05
first_road_number_1148.0,1.2370112517891677e-05
first_road_number_1173.0,1.2368972265575434e-05
first_road_number_2064.0,1.2352754744474151e-05
first_road_number_1245.0,1.2305970983981246e-05
first_road_number_5214.0,1.2283229890531666e-05
first_road_number_3016.0,1.2277493668395665e-05
first_road_number_2114.0,1.2255577947112445e-05
first_road_number_2011.0,1.2200379063511493e-05
first_road_number_5068.0,1.2180121091145802e-05
first_road_number_3335.0,1.2180035836768911e-05
first_road_number_1209.0,1.2150246588800512e-05
first_road_number_4125.0,1.2134157959171856e-05
first_road_number_6346.0,1.2132144277764904e-05
first_road_number_4544.0,1.2129245903793207e-05
first_road_number_566.0,1.212381547481929e-05
first_road_number_5140.0,1.2080055377849065e-05
first_road_number_4205.0,1.2063722055185733e-05
first_road_number_5007.0,1.2043632715720379e-05
first_road_number_1238.0,1.204115255179803e-05
first_road_number_6139.0,1.2033065445043317e-05
first_road_number_6380.0,1.2013282410261627e-05
first_road_number_5341.0,1.1924520351291782e-05
first_road_number_3064.0,1.1895221500353033e-05
first_road_number_427.0,1.1892533116167974e-05
first_road_number_3354.0,1.1880701533777687e-05
first_road_number_248.0,1.185837048267934e-05
first_road_number_4632.0,1.1852969105879212e-05
first_road_number_1090.0,1.1842909530816589e-05
first_road_number_1502.0,1.181911938322925e-05
first_road_number_4394.0,1.1774288228185152e-05
first_road_number_6088.0,1.1725568913004084e-05
first_road_number_1223.0,1.1725256468046243e-05
first_road_number_6226.0,1.1714866353015586e-05
first_road_number_1014.0,1.1685016990806125e-05
first_road_number_2096.0,1.1648010628055377e-05
first_road_number_6190.0,1.163815792622293e-05
first_road_number_4003.0,1.1617572033461739e-05
first_road_number_2176.0,1.156446414353211e-05
first_road_number_3204.0,1.1544080037523882e-05
first_road_number_6182.0,1.1532825377578925e-05
first_road_number_5105.0,1.1516146463688335e-05
first_road_number_1433.0,1.1512389341620605e-05
first_road_number_388.0,1.1501878463886806e-05
first_road_number_1028.0,1.1479200433947978e-05
first_road_number_1176.0,1.1474565625668452e-05
first_road_number_1063.0,1.1423469968557805e-05
first_road_number_5247.0,1.141379964574479e-05
first_road_number_6199.0,1.1357965887396377e-05
first_road_number_4429.0,1.133780657222545e-05
first_road_number_6301.0,1.13088987661711e-05
first_road_number_3119.0,1.1292615080879238e-05
first_road_number_6230.0,1.126388074291359e-05
first_road_number_6192.0,1.1234064955559687e-05
first_road_number_4080.0,1.1208257840590818e-05
first_road_number_3301.0,1.1173088577286642e-05
first_road_number_175.0,1.115228185414817e-05
first_road_number_2042.0,1.1142481953175757e-05
first_road_number_2184.0,1.113271410981542e-05
first_road_number_4400.0,1.112764151559112e-05
first_road_number_1043.0,1.1125803864077304e-05
first_road_number_6311.0,1.108359075124019e-05
first_road_number_3151.0,1.1018647014394066e-05
first_road_number_672.0,1.1015281870877071e-05
first_road_number_1396.0,1.1003387739374782e-05
first_road_number_3181.0,1.0997862660039295e-05
first_road_number_5395.0,1.0964861811755167e-05
first_road_number_1053.0,1.0919612112095252e-05
first_road_number_2093.0,1.0905463310347266e-05
first_road_number_5175.0,1.0865212752021905e-05
first_road_number_1288.0,1.0825648696022138e-05
first_road_number_3300.0,1.0739224343507521e-05
first_road_number_4579.0,1.0738238911735772e-05
first_road_number_5262.0,1.0722625019395541e-05
first_road_number_1056.0,1.0716618373437285e-05
first_road_number_6112.0,1.0701630696354962e-05
first_road_number_4143.0,1.0685940499129367e-05
first_road_number_1270.0,1.0658632804726588e-05
first_road_number_527.0,1.0635764765936003e-05
first_road_number_4051.0,1.0621236651462655e-05
first_road_number_1052.0,1.0600730921695614e-05
first_road_number_637.0,1.0596060723965413e-05
towing_and_articulation_Double or multiple trailer,1.0586750559939546e-05
first_road_number_5006.0,1.0572418614324277e-05
first_road_number_6344.0,1.0518769541980218e-05
first_road_number_2160.0,1.049348349271456e-05
first_road_number_554.0,1.0484406834625226e-05
first_road_number_4142.0,1.0452345799531185e-05
first_road_number_1227.0,1.0447525349713983e-05
first_road_number_6046.0,1.0446575707180785e-05
first_road_number_4485.0,1.0431637104363304e-05
vehicle_location_restricted_lane_Busway (including guided busway),1.0419625640314039e-05
first_road_number_5192.0,1.0388988442141893e-05
first_road_number_3044.0,1.0388957317890468e-05
first_road_number_1141.0,1.0292634450479845e-05
first_road_number_392.0,1.0283902651186201e-05
first_road_number_5011.0,1.0262795862317542e-05
first_road_number_5032.0,1.0258339732067538e-05
first_road_number_1500.0,1.0208769539724798e-05
first_road_number_4558.0,1.0187079865033465e-05
first_road_number_5339.0,1.0183721517198475e-05
first_road_number_6449.0,1.017385880574823e-05
first_road_number_263.0,1.0172471570461134e-05
first_road_number_6196.0,1.0171262994305856e-05
first_road_number_2068.0,1.0152311415967895e-05
first_road_number_2178.0,1.0095853033675756e-05
first_road_number_6427.0,1.0087274235403554e-05
first_road_number_6241.0,1.0071721322023944e-05
first_road_number_3157.0,1.006629470487712e-05
first_road_number_1080.0,1.0057811030664985e-05
first_road_number_474.0,1.005371146866797e-05
first_road_number_1037.0,1.0041017848195741e-05
first_road_number_5072.0,1.0021157431434806e-05
first_road_number_362.0,9.984083833398151e-06
first_road_number_4084.0,9.973088898173744e-06
first_road_number_1015.0,9.96999763653239e-06
first_road_number_6050.0,9.956677261395168e-06
first_road_number_6133.0,9.929172373114911e-06
first_road_number_5138.0,9.923523174471117e-06
first_road_number_2137.0,9.920719873511446e-06
first_road_number_2195.0,9.915331461614275e-06
first_road_number_5016.0,9.908658557793938e-06
first_road_number_6118.0,9.89756622124677e-06
first_road_number_1362.0,9.889173386384185e-06
first_road_number_301.0,9.875370600206955e-06
first_road_number_2246.0,9.845271018982045e-06
first_road_number_5158.0,9.820626589840182e-06
first_road_number_3086.0,9.796843890636294e-06
first_road_number_4111.0,9.796424232823827e-06
first_road_number_5465.0,9.796285113969222e-06
first_road_number_1400.0,9.794641208524167e-06
first_road_number_3026.0,9.777038225756829e-06
first_road_number_4147.0,9.74845082868374e-06
first_road_number_2124.0,9.686229148962504e-06
first_road_number_485.0,9.637055603628145e-06
first_road_number_5422.0,9.612186943753401e-06
first_road_number_6420.0,9.6068618982591e-06
first_road_number_2233.0,9.599718038257988e-06
first_road_number_1178.0,9.56534056716687e-06
first_road_number_6315.0,9.554832590530782e-06
first_road_number_4232.0,9.542819757809229e-06
first_road_number_6026.0,9.520503501639759e-06
first_road_number_397.0,9.500601668166534e-06
first_road_number_1394.0,9.43875554227275e-06
first_road_number_6524.0,9.419186339641727e-06
first_road_number_1368.0,9.415957886683146e-06
first_road_number_4368.0,9.408544175638087e-06
first_road_number_6176.0,9.404367342728496e-06
first_road_number_471.0,9.37521515800666e-06
first_road_number_5440.0,9.371642425519832e-06
first_road_number_6107.0,9.366064732514511e-06
first_road_number_5041.0,9.332218370815914e-06
first_road_number_5305.0,9.246447629742813e-06
first_road_number_4175.0,9.240524411694096e-06
first_road_number_6547.0,9.236961732441956e-06
first_road_number_1070.0,9.218855405896317e-06
first_road_number_2192.0,9.202589614090571e-06
first_road_number_1001.0,9.190000131290536e-06
first_road_number_1352.0,9.18187935099503e-06
first_road_number_3123.0,9.173160992089534e-06
first_road_number_5148.0,9.135390820066296e-06
first_road_number_4221.0,9.108170770471548e-06
first_road_number_2122.0,9.105175731837522e-06
first_road_number_6172.0,9.104994559420884e-06
first_road_number_5069.0,9.072101861378284e-06
first_road_number_6179.0,9.048957785443926e-06
first_road_number_4587.0,9.011095107698785e-06
first_road_number_4043.0,9.005341938758301e-06
first_road_number_293.0,9.000210218511274e-06
first_road_number_6275.0,8.998753415304753e-06
first_road_number_4182.0,8.99340869753068e-06
first_road_number_6418.0,8.990307880467091e-06
first_road_number_5346.0,8.985424151864892e-06
first_road_number_3046.0,8.971062403096568e-06
first_road_number_6047.0,8.961709176116096e-06
first_road_number_6140.0,8.960916806527667e-06
first_road_number_5376.0,8.94902567217084e-06
first_road_number_2116.0,8.861902423297291e-06
first_road_number_6419.0,8.824225800188279e-06
first_road_number_4227.0,8.814172090909462e-06
first_road_number_5261.0,8.786802253528426e-06
first_road_number_4514.0,8.779337571568975e-06
first_road_number_2173.0,8.777863876848917e-06
first_road_number_1213.0,8.720873908301265e-06
first_road_number_1404.0,8.714303249355682e-06
first_road_number_2237.0,8.71024364141414e-06
first_road_number_5012.0,8.703204224357524e-06
first_road_number_1078.0,8.69454465382942e-06
first_road_number_592.0,8.674016082064864e-06
first_road_number_296.0,8.666182390436011e-06
first_road_number_4215.0,8.658942459030321e-06
first_road_number_311.0,8.601693387509242e-06
first_road_number_6308.0,8.546596418248387e-06
first_road_number_405.0,8.518025854188331e-06
first_road_number_6090.0,8.517052607562187e-06
junction_location_Not at or within 20 metres of junction,8.491818182384676e-06
first_road_number_5370.0,8.48343496489472e-06
first_road_number_5413.0,8.466844900959329e-06
first_road_number_4065.0,8.450239370409564e-06
first_road_number_2024.0,8.433503947222472e-06
first_road_number_3232.0,8.424004989286612e-06
first_road_number_3098.0,8.400911370689568e-06
first_road_number_384.0,8.32957723013081e-06
first_road_number_1083.0,8.327870449120824e-06
first_road_number_5151.0,8.316718603079028e-06
first_road_number_1158.0,8.310260055373423e-06
first_road_number_6313.0,8.295177696521332e-06
first_road_number_6124.0,8.282394395560296e-06
first_road_number_3250.0,8.256845980710676e-06
first_road_number_1454.0,8.234085769517683e-06
first_road_number_3116.0,8.223353490367896e-06
first_road_number_1132.0,8.219732087872732e-06
first_road_number_4132.0,8.214850788724539e-06
first_road_number_3253.0,8.21228641348294e-06
first_road_number_5130.0,8.184436430517339e-06
first_road_number_5239.0,8.180124820117381e-06
first_road_number_1123.0,8.140104247192418e-06
first_road_number_1334.0,8.128657505736962e-06
first_road_number_233.0,8.127085877050061e-06
first_road_number_2151.0,8.11829758134466e-06
first_road_number_1232.0,8.11215100502364e-06
first_road_number_3128.0,8.110141539638768e-06
first_road_number_5218.0,8.083631127849006e-06
first_road_number_3008.0,8.078048651478342e-06
first_road_number_5030.0,8.050633928536013e-06
first_road_number_4637.0,8.006880205154873e-06
first_road_number_599.0,7.966196349383895e-06
first_road_number_2025.0,7.93688321060874e-06
first_road_number_1034.0,7.914597519839062e-06
first_road_number_5289.0,7.892237724942428e-06
first_road_number_517.0,7.884199083840516e-06
first_road_number_1048.0,7.858513917779031e-06
first_road_number_5408.0,7.820700376263444e-06
first_road_number_250.0,7.78452692194466e-06
first_road_number_1180.0,7.781861662989853e-06
first_road_number_5159.0,7.781094265336799e-06
first_road_number_4104.0,7.761336905526786e-06
first_road_number_4251.0,7.733032894393144e-06
first_road_number_1383.0,7.725367077758846e-06
first_road_number_6254.0,7.712433229060771e-06
first_road_number_3414.0,7.704861669687128e-06
first_road_number_5098.0,7.682583067277452e-06
first_road_number_3340.0,7.651063666390038e-06
first_road_number_6073.0,7.650196280756921e-06
first_road_number_1522.0,7.617288272133657e-06
first_road_number_2095.0,7.6005891307056e-06
first_road_number_1520.0,7.5576688821751826e-06
first_road_number_6295.0,7.545786113502979e-06
first_road_number_6114.0,7.5347399619619885e-06
first_road_number_4069.0,7.528655307884609e-06
first_road_number_4320.0,7.521312521801218e-06
first_road_number_2038.0,7.502087024258355e-06
first_road_number_298.0,7.495135043753197e-06
first_road_number_5137.0,7.4813426309335325e-06
first_road_number_279.0,7.480853837873589e-06
first_road_number_623.0,7.472549794131504e-06
first_road_number_4538.0,7.4571192027146994e-06
first_road_number_1514.0,7.4226088759644774e-06
first_road_number_3376.0,7.3766714005147305e-06
first_road_number_4056.0,7.358037864031974e-06
first_road_number_4185.0,7.309011784844237e-06
first_road_number_5017.0,7.308694598477745e-06
first_road_number_6001.0,7.296215809857989e-06
first_road_number_6040.0,7.273389190171108e-06
first_road_number_1069.0,7.268777043578352e-06
first_road_number_1241.0,7.259540515006582e-06
first_road_number_6202.0,7.24123066547769e-06
first_road_number_1311.0,7.194519710154603e-06
first_road_number_6128.0,7.166489295962842e-06
first_road_number_3266.0,7.158688335577035e-06
first_road_number_3284.0,7.1525039365189995e-06
first_road_number_4535.0,7.150618874958036e-06
first_road_number_3195.0,7.141949375706186e-06
first_road_number_1328.0,7.14112088212125e-06
first_road_number_1291.0,7.123534866408924e-06
first_road_number_1443.0,7.118976198279563e-06
first_road_number_5378.0,7.110730626883929e-06
first_road_number_5344.0,7.065140608677961e-06
first_road_number_5039.0,7.064693234672473e-06
first_road_number_2147.0,7.063679740368171e-06
first_road_number_5274.0,7.0341917595418645e-06
first_road_number_4226.0,7.019841692711704e-06
first_road_number_1414.0,7.003211359479632e-06
first_road_number_1357.0,6.9832037648406124e-06
first_road_number_5630.0,6.980116054926874e-06
first_road_number_1228.0,6.971336829453299e-06
first_road_number_4234.0,6.956447318759124e-06
first_road_number_5022.0,6.936209129504841e-06
first_road_number_5083.0,6.9227900086440044e-06
first_road_number_3108.0,6.9129316693374985e-06
first_road_number_4495.0,6.91111865286501e-06
first_road_number_3153.0,6.904626944535293e-06
first_road_number_5135.0,6.86054356183747e-06
first_road_number_6221.0,6.850291876852936e-06
first_road_number_6146.0,6.846830037482055e-06
first_road_number_6426.0,6.832403701467212e-06
junction_detail_Not at junction or within 20 metres,6.817290510071776e-06
first_road_number_6546.0,6.7791115880334935e-06
first_road_number_5071.0,6.7746764176550225e-06
first_road_number_2179.0,6.745885199599922e-06
first_road_number_1403.0,6.744845224629568e-06
first_road_number_387.0,6.736338052086693e-06
