,Importance
first_road_number_6066.0,2.250022284297251e-05
first_road_number_4525.0,2.2452181529471455e-05
first_road_number_538.0,2.241867922862322e-05
first_road_number_6187.0,2.2398230339735016e-05
first_road_number_416.0,2.2357622133835903e-05
first_road_number_5392.0,2.231281113426469e-05
first_road_number_1081.0,2.2289223293812984e-05
first_road_number_4042.0,2.2270006939329094e-05
first_road_number_4129.0,2.2231731716463297e-05
first_road_number_5158.0,2.2227694076562198e-05
first_road_number_5071.0,2.2173808796420787e-05
first_road_number_2068.0,2.217372157314529e-05
first_road_number_6166.0,2.212246613666284e-05
first_road_number_1298.0,2.205744527179753e-05
first_road_number_5250.0,2.2042583378163336e-05
first_road_number_512.0,2.2029357865775857e-05
first_road_number_506.0,2.2008773275006026e-05
first_road_number_5087.0,2.1974944610991376e-05
first_road_number_2140.0,2.190889916262813e-05
first_road_number_1167.0,2.1884080478946586e-05
first_road_number_5272.0,2.1881093761558833e-05
first_road_number_6131.0,2.1722121283558537e-05
first_road_number_1318.0,2.1681840807932056e-05
first_road_number_282.0,2.1652740420918623e-05
first_road_number_5149.0,2.1650201217690175e-05
first_road_number_1272.0,2.163010718900511e-05
first_road_number_6302.0,2.1622669493451103e-05
first_road_number_5207.0,2.1593975468719822e-05
first_road_number_692.0,2.155185865304788e-05
first_road_number_615.0,2.1499756738334395e-05
first_road_number_3071.0,2.142413522172731e-05
first_road_number_2151.0,2.1404006673396397e-05
first_road_number_1038.0,2.1375331904018278e-05
first_road_number_5218.0,2.1343765698908313e-05
first_road_number_1278.0,2.1329235293184844e-05
first_road_number_1094.0,2.1322236602488666e-05
first_road_number_4072.0,2.127342374124281e-05
first_road_number_2270.0,2.1214306379337974e-05
first_road_number_3193.0,2.1179044378601385e-05
first_road_number_4023.0,2.114016915780768e-05
first_road_number_4234.0,2.111761431188776e-05
first_road_number_4557.0,2.1089154440697936e-05
first_road_number_209.0,2.10768646504341e-05
first_road_number_1414.0,2.1066106555928477e-05
first_road_number_520.0,2.1032769850999706e-05
first_road_number_5251.0,2.1032575369019445e-05
first_road_number_6543.0,2.103211618144086e-05
first_road_number_588.0,2.097183587981471e-05
first_road_number_405.0,2.0963608079854447e-05
first_road_number_5099.0,2.0933539329758524e-05
first_road_number_636.0,2.0931026611166833e-05
first_road_number_5243.0,2.0865384453855264e-05
first_road_number_250.0,2.086099636788003e-05
first_road_number_4147.0,2.0789878292997125e-05
first_road_number_1170.0,2.0779444781082132e-05
first_road_number_5376.0,2.0703740763998988e-05
first_road_number_662.0,2.0702105420411024e-05
first_road_number_6100.0,2.0608837332692027e-05
first_road_number_4041.0,2.0584107221524507e-05
first_road_number_4030.0,2.0545602261287076e-05
first_road_number_4215.0,2.0544412214059865e-05
first_road_number_6035.0,2.044522271893127e-05
vehicle_type_Motorcycle - unknown cc,2.0392822135866784e-05
first_road_number_1243.0,2.0357488290974157e-05
first_road_number_5210.0,2.033822545977766e-05
first_road_number_1502.0,2.030063169735907e-05
first_road_number_4492.0,2.0237227212512652e-05
first_road_number_1228.0,2.0170247472644646e-05
first_road_number_6288.0,2.0107401715483255e-05
first_road_number_4636.0,2.006016444288465e-05
first_road_number_522.0,2.0047712017827273e-05
first_road_number_6099.0,2.003120230079629e-05
first_road_number_5092.0,2.0029029114749654e-05
first_road_number_6027.0,1.9930951318400876e-05
first_road_number_6441.0,1.9738610908199553e-05
first_road_number_1085.0,1.97145539082951e-05
first_road_number_144.0,1.971371110887055e-05
first_road_number_4084.0,1.9630226589621984e-05
first_road_number_5138.0,1.9626917861154518e-05
first_road_number_5124.0,1.9624275569910258e-05
first_road_number_4252.0,1.9614854083830605e-05
first_road_number_6039.0,1.9582247914396748e-05
first_road_number_5088.0,1.9575850341507648e-05
first_road_number_218.0,1.9553048776187195e-05
first_road_number_4009.0,1.952784500036576e-05
first_road_number_5500.0,1.9496681827967043e-05
first_road_number_1218.0,1.9414825897023074e-05
first_road_number_3051.0,1.940726087102536e-05
first_road_number_2218.0,1.939495247851757e-05
first_road_number_1233.0,1.937793649126368e-05
first_road_number_1004.0,1.9357808350801224e-05
first_road_number_1213.0,1.924893542622551e-05
first_road_number_5321.0,1.9248494179415945e-05
first_road_number_173.0,1.922418760387997e-05
first_road_number_331.0,1.9161542146450832e-05
first_road_number_6319.0,1.913364011174057e-05
first_road_number_4008.0,1.9100454227460688e-05
first_road_number_6048.0,1.9097157888023236e-05
first_road_number_2223.0,1.909010667694088e-05
first_road_number_6089.0,1.9019387852742313e-05
first_road_number_5054.0,1.9009110708842047e-05
first_road_number_4204.0,1.8936017617747708e-05
first_road_number_1291.0,1.8926016128091966e-05
first_road_number_5271.0,1.8919103552576558e-05
first_road_number_4453.0,1.8914843069189762e-05
first_road_number_1304.0,1.891059609999548e-05
first_road_number_1505.0,1.8897593739187202e-05
first_road_number_3129.0,1.8851118637411577e-05
first_road_number_395.0,1.8836011127928122e-05
first_road_number_301.0,1.8831814401045086e-05
first_road_number_188.0,1.878122210577714e-05
first_road_number_1034.0,1.871187683795204e-05
first_road_number_6317.0,1.8666100598981098e-05
first_road_number_3395.0,1.865995026932825e-05
first_road_number_3203.0,1.8507621024875917e-05
first_road_number_5080.0,1.8473915717840813e-05
first_road_number_4096.0,1.842772459010396e-05
first_road_number_221.0,1.8420969143631117e-05
first_road_number_375.0,1.8298961705313597e-05
first_road_number_5324.0,1.827175777813015e-05
first_road_number_5174.0,1.822352421185216e-05
first_road_number_5066.0,1.822246443709959e-05
first_road_number_5067.0,1.8204343484647318e-05
first_road_number_1432.0,1.8116134585751852e-05
first_road_number_1535.0,1.8097137293369632e-05
first_road_number_6300.0,1.8096081322928942e-05
first_road_number_5060.0,1.8089996576983164e-05
first_road_number_1152.0,1.804552656181167e-05
first_road_number_5262.0,1.803256542989202e-05
first_road_number_1130.0,1.7992405672552574e-05
first_road_number_1001.0,1.7959465956900504e-05
first_road_number_4053.0,1.7926363110559074e-05
first_road_number_4029.0,1.7926287083501666e-05
first_road_number_346.0,1.790909078356532e-05
first_road_number_5166.0,1.790273763369436e-05
first_road_number_1225.0,1.7894192427227515e-05
first_road_number_6267.0,1.7882955975196142e-05
first_road_number_4439.0,1.7879091568602215e-05
first_road_number_1197.0,1.784991292896699e-05
first_road_number_423.0,1.7757302005058934e-05
first_road_number_5183.0,1.769571072343562e-05
first_road_number_6079.0,1.7668496975531218e-05
first_road_number_2179.0,1.759575654530886e-05
first_road_number_2192.0,1.7591363741582435e-05
first_road_number_4226.0,1.7581878785487782e-05
first_road_number_3033.0,1.7576354093083704e-05
first_road_number_1124.0,1.7553850415302505e-05
first_road_number_5267.0,1.7550017271896976e-05
first_road_number_6222.0,1.7525415295158006e-05
first_road_number_6051.0,1.749553725833291e-05
first_road_number_152.0,1.7459937199643833e-05
first_road_number_6128.0,1.74203386116641e-05
first_road_number_135.0,1.7413581857204573e-05
first_road_number_178.0,1.7395265407903773e-05
first_road_number_132.0,1.7373853056672072e-05
first_road_number_3011.0,1.7366406455316472e-05
first_road_number_1212.0,1.7366017421753946e-05
first_road_number_298.0,1.7240090790383117e-05
first_road_number_1135.0,1.7218398035282855e-05
first_road_number_4183.0,1.7091491548530736e-05
first_road_number_2127.0,1.704344143907305e-05
first_road_number_482.0,1.7018433596285465e-05
first_road_number_5186.0,1.6978911646569723e-05
first_road_number_4132.0,1.6853693255007768e-05
first_road_number_6451.0,1.6828416835372763e-05
first_road_number_3402.0,1.682596866606957e-05
first_road_number_1207.0,1.6824862467344935e-05
first_road_number_4058.0,1.6812446538322575e-05
first_road_number_6156.0,1.677817917656728e-05
first_road_number_2015.0,1.6772357160646593e-05
first_road_number_7.0,1.6767238414641647e-05
first_road_number_466.0,1.674332310937214e-05
first_road_number_1119.0,1.6729397672659117e-05
first_road_number_6411.0,1.672750124905148e-05
first_road_number_599.0,1.668677133951843e-05
first_road_number_4551.0,1.6673216824711795e-05
first_road_number_4013.0,1.6641281882849597e-05
first_road_number_3155.0,1.6616055716217293e-05
first_road_number_5023.0,1.661512775209429e-05
first_road_number_1151.0,1.654613256696316e-05
first_road_number_5345.0,1.6516875442208457e-05
first_road_number_6403.0,1.648738521136552e-05
first_road_number_4514.0,1.6485522482651855e-05
first_road_number_4065.0,1.648142697101196e-05
first_road_number_1106.0,1.6470258460779956e-05
first_road_number_6014.0,1.6461686658459795e-05
first_road_number_4634.0,1.6396421128193983e-05
first_road_number_6090.0,1.6395344218423853e-05
first_road_number_4280.0,1.6358624396083955e-05
first_road_number_6050.0,1.6295133593753416e-05
first_road_number_6116.0,1.6285481258244028e-05
first_road_number_447.0,1.6182408723068552e-05
first_road_number_5157.0,1.618155557656184e-05
first_road_number_2124.0,1.617935639502671e-05
first_road_number_3159.0,1.6161315463181222e-05
first_road_number_4484.0,1.614978289554083e-05
first_road_number_1311.0,1.6084718637754533e-05
first_road_number_6255.0,1.6074480326091878e-05
first_road_number_4022.0,1.6069792472854572e-05
first_road_number_3004.0,1.6044833387091837e-05
first_road_number_6449.0,1.597409804334143e-05
first_road_number_5424.0,1.5961852880135916e-05
first_road_number_3047.0,1.5901592583443604e-05
first_road_number_1277.0,1.587651914732312e-05
first_road_number_592.0,1.5852014943368174e-05
first_road_number_1052.0,1.5849427531599004e-05
first_road_number_1302.0,1.5833478089880143e-05
first_road_number_2211.0,1.583145699490396e-05
first_road_number_1171.0,1.575284662898705e-05
first_road_number_548.0,1.574878829585382e-05
first_road_number_1176.0,1.573100027064179e-05
first_road_number_5237.0,1.572206722509766e-05
first_road_number_5370.0,1.570545306533245e-05
first_road_number_1178.0,1.5696159286410705e-05
first_road_number_526.0,1.563095447570095e-05
first_road_number_1437.0,1.562571980233976e-05
first_road_number_5006.0,1.5557881175761183e-05
first_road_number_4027.0,1.5538365179446574e-05
first_road_number_474.0,1.5531570519322876e-05
first_road_number_362.0,1.5521460669964905e-05
first_road_number_4168.0,1.5468132724632667e-05
first_road_number_1169.0,1.531234134324613e-05
first_road_number_1527.0,1.5307332361025828e-05
first_road_number_6349.0,1.5285816168231554e-05
first_road_number_262.0,1.5255523963078016e-05
first_road_number_4497.0,1.5242557512405886e-05
first_road_number_3025.0,1.52401919200458e-05
first_road_number_3109.0,1.5216574932704212e-05
first_road_number_656.0,1.5199168995514144e-05
first_road_number_4468.0,1.5093052063041521e-05
first_road_number_3023.0,1.5078050662041494e-05
first_road_number_6076.0,1.5049232598053019e-05
first_road_number_6539.0,1.4967868213226765e-05
first_road_number_6230.0,1.4931354574781992e-05
first_road_number_6524.0,1.4911688757484374e-05
first_road_number_116.0,1.4886551508865662e-05
first_road_number_4120.0,1.4866877280072288e-05
first_road_number_5072.0,1.4854992705721306e-05
first_road_number_1394.0,1.48043330656838e-05
first_road_number_239.0,1.4761131983797436e-05
first_road_number_394.0,1.4727018750555018e-05
first_road_number_4161.0,1.4675859409964408e-05
first_road_number_1254.0,1.4649026782182574e-05
first_road_number_5305.0,1.454884766994247e-05
first_road_number_3349.0,1.4534269560702225e-05
first_road_number_6301.0,1.4525069756998018e-05
first_road_number_2050.0,1.4464652715524104e-05
first_road_number_1056.0,1.4420513218208199e-05
first_road_number_5062.0,1.4407134023703947e-05
first_road_number_1519.0,1.4400579979685988e-05
first_road_number_101.0,1.438194017919772e-05
first_road_number_3347.0,1.4378548051176365e-05
first_road_number_163.0,1.4349873965278138e-05
first_road_number_6046.0,1.4349712499002024e-05
first_road_number_5137.0,1.434892085536684e-05
first_road_number_6345.0,1.4265815860014121e-05
first_road_number_2031.0,1.4186230106886315e-05
first_road_number_1057.0,1.415177251341219e-05
first_road_number_1239.0,1.41432080764096e-05
first_road_number_1210.0,1.4137120345557789e-05
first_road_number_554.0,1.4065126464147561e-05
first_road_number_5191.0,1.4047623906805603e-05
first_road_number_4086.0,1.4032060862664726e-05
first_road_number_2093.0,1.4031017373901573e-05
first_road_number_5378.0,1.3984390155963477e-05
first_road_number_3416.0,1.3976830880682263e-05
first_road_number_1053.0,1.3971312586559898e-05
first_road_number_4380.0,1.3961773056979934e-05
first_road_number_1164.0,1.3894622626488974e-05
first_road_number_5202.0,1.3854730439540214e-05
first_road_number_261.0,1.382490821880576e-05
first_road_number_6199.0,1.3793780626188227e-05
first_road_number_4156.0,1.3771084690219641e-05
first_road_number_1184.0,1.3768110689031077e-05
first_road_number_535.0,1.3755787106488e-05
first_road_number_2122.0,1.3691610169892607e-05
first_road_number_304.0,1.36898399441905e-05
first_road_number_4115.0,1.3676632726793008e-05
first_road_number_602.0,1.3572455323140836e-05
first_road_number_1140.0,1.3563086611263297e-05
first_road_number_4541.0,1.3555868748106046e-05
first_road_number_1104.0,1.35290594701866e-05
first_road_number_138.0,1.3392870481298464e-05
first_road_number_2215.0,1.3381857582815296e-05
first_road_number_3170.0,1.3381009451742343e-05
first_road_number_6019.0,1.3347821526919795e-05
first_road_number_3098.0,1.3346327841157388e-05
first_road_number_558.0,1.3289011888173303e-05
first_road_number_2123.0,1.3239896936848613e-05
first_road_number_6386.0,1.323452585750301e-05
first_road_number_3003.0,1.322295288957941e-05
first_road_number_4259.0,1.3210297588180744e-05
first_road_number_6292.0,1.3208410243510442e-05
first_road_number_3022.0,1.3196714371732793e-05
first_road_number_1241.0,1.319164504325144e-05
first_road_number_2011.0,1.318321836238562e-05
first_road_number_5147.0,1.3171664437162482e-05
first_road_number_3128.0,1.3168682575316322e-05
first_road_number_3124.0,1.3149781076863856e-05
first_road_number_353.0,1.3148610432769686e-05
first_road_number_6173.0,1.3107497433796695e-05
first_road_number_6192.0,1.309837175197614e-05
first_road_number_2120.0,1.3048453547798001e-05
first_road_number_2040.0,1.3042774838890767e-05
first_road_number_3163.0,1.3003269424881965e-05
first_road_number_368.0,1.2942127924461559e-05
first_road_number_5012.0,1.2933570928617996e-05
first_road_number_694.0,1.286810267504326e-05
first_road_number_3037.0,1.2838679389265816e-05
first_road_number_4510.0,1.283296630924906e-05
first_road_number_242.0,1.2828044912177913e-05
first_road_number_5065.0,1.2827632618245064e-05
first_road_number_3001.0,1.2806891544852335e-05
first_road_number_3095.0,1.2804722607332452e-05
first_road_number_4424.0,1.2786085359566216e-05
first_road_number_6315.0,1.2747788767179305e-05
first_road_number_6219.0,1.2746803048097588e-05
first_road_number_5205.0,1.2729100472227868e-05
first_road_number_1301.0,1.2721040056905227e-05
first_road_number_3266.0,1.2680346185639917e-05
first_road_number_6040.0,1.2673876747578469e-05
first_road_number_5047.0,1.2663538657450093e-05
first_road_number_1276.0,1.2660598078644671e-05
first_road_number_1269.0,1.2659160729668031e-05
first_road_number_4166.0,1.2648303141845444e-05
first_road_number_4097.0,1.2645461529802298e-05
first_road_number_1012.0,1.262936512026738e-05
first_road_number_1514.0,1.2613379322321059e-05
first_road_number_517.0,1.2606104207388631e-05
first_road_number_5758.0,1.2567619095197931e-05
first_road_number_4010.0,1.2567535352056927e-05
first_road_number_3414.0,1.251755620649435e-05
first_road_number_5128.0,1.2510909769053158e-05
first_road_number_2146.0,1.2487213275210395e-05
first_road_number_4362.0,1.2474340935327021e-05
first_road_number_569.0,1.2469401314041742e-05
first_road_number_3192.0,1.24547258219527e-05
first_road_number_6279.0,1.243011304713761e-05
first_road_number_5320.0,1.2406445121754557e-05
first_road_number_2131.0,1.2395944767173842e-05
first_road_number_418.0,1.2302077821946958e-05
first_road_number_5312.0,1.2296566469831282e-05
first_road_number_1050.0,1.2267602015276264e-05
first_road_number_5073.0,1.2261400916609859e-05
first_road_number_3043.0,1.2258165335992418e-05
first_road_number_4016.0,1.2236013391704959e-05
first_road_number_324.0,1.2227097886535696e-05
first_road_number_382.0,1.2225757861986592e-05
first_road_number_3179.0,1.2172283988501272e-05
first_road_number_1315.0,1.2097867789430524e-05
first_road_number_5368.0,1.2072688046013047e-05
first_road_number_4048.0,1.1972378256774071e-05
first_road_number_145.0,1.1967409267498956e-05
first_road_number_2117.0,1.1965271917547684e-05
first_road_number_6478.0,1.1947269484741558e-05
first_road_number_6057.0,1.186469026560456e-05
first_road_number_5160.0,1.186250050829972e-05
first_road_number_6298.0,1.1848916576573575e-05
first_road_number_3345.0,1.1828518045673966e-05
first_road_number_5288.0,1.1816262893131248e-05
first_road_number_3292.0,1.1801906941993612e-05
first_road_number_3091.0,1.1790039283369408e-05
vehicle_location_restricted_lane_Cycleway or shared use footway (not part of  main carriageway),1.1768374034230949e-05
first_road_number_372.0,1.1765054585535319e-05
first_road_number_6224.0,1.1726120307170436e-05
first_road_number_330.0,1.1685430522590472e-05
first_road_number_6243.0,1.1683181375886935e-05
first_road_number_1177.0,1.1677261157517846e-05
first_road_number_567.0,1.1623663066667177e-05
first_road_number_1404.0,1.1603319267338153e-05
first_road_number_280.0,1.16022534412049e-05
first_road_number_2112.0,1.1601534533814353e-05
first_road_number_5084.0,1.1583462494053001e-05
first_road_number_4251.0,1.155664531227071e-05
first_road_number_257.0,1.1549729810005452e-05
first_road_number_2130.0,1.1525552302026527e-05
first_road_number_121.0,1.151315796798028e-05
first_road_number_5311.0,1.1484775946351904e-05
first_road_number_1260.0,1.1432239333523965e-05
first_road_number_1047.0,1.1386712936821553e-05
first_road_number_1391.0,1.1381016552093543e-05
first_road_number_5018.0,1.136146882383418e-05
first_road_number_6316.0,1.1348541269016473e-05
first_road_number_3038.0,1.1282727780406369e-05
first_road_number_1114.0,1.1276809518048264e-05
first_road_number_3075.0,1.1270524855376097e-05
first_road_number_2116.0,1.1258415313105537e-05
first_road_number_6382.0,1.1222768910214095e-05
first_road_number_1378.0,1.122259941617939e-05
first_road_number_5405.0,1.1198594911371281e-05
first_road_number_2106.0,1.1180787618055416e-05
first_road_number_6162.0,1.1158204791724988e-05
first_road_number_1226.0,1.103612100520677e-05
first_road_number_6047.0,1.1033369965367345e-05
first_road_number_1063.0,1.1023064682809142e-05
first_road_number_1080.0,1.1000653130426192e-05
first_road_number_2033.0,1.0979589944324502e-05
first_road_number_500.0,1.0947848144534824e-05
first_road_number_5090.0,1.0930642610416731e-05
first_road_number_1078.0,1.0928501000853492e-05
first_road_number_336.0,1.092272581514721e-05
first_road_number_3014.0,1.089986436389658e-05
first_road_number_1255.0,1.0892306254913946e-05
first_road_number_6026.0,1.0877626162730986e-05
first_road_number_6032.0,1.087030216790867e-05
first_road_number_6419.0,1.0867749406115532e-05
first_road_number_5151.0,1.0839980546553738e-05
first_road_number_5260.0,1.083280726567589e-05
first_road_number_1110.0,1.0828291958347637e-05
first_road_number_2500.0,1.0826299060266481e-05
first_road_number_1360.0,1.080970900235317e-05
first_road_number_4397.0,1.0800779148479576e-05
first_road_number_439.0,1.0792534973708466e-05
first_road_number_314.0,1.0790617894704732e-05
first_road_number_5327.0,1.0729307313032413e-05
first_road_number_4493.0,1.072893748871931e-05
first_road_number_2204.0,1.0682250324397072e-05
first_road_number_4173.0,1.0644119450847254e-05
first_road_number_4118.0,1.0636961298703553e-05
first_road_number_2200.0,1.061434979987794e-05
first_road_number_4162.0,1.059188274370119e-05
first_road_number_2119.0,1.058097388994218e-05
first_road_number_5078.0,1.0569841019113343e-05
first_road_number_5476.0,1.0563260627183062e-05
first_road_number_4047.0,1.0530507049538516e-05
first_road_number_2128.0,1.0455402946972739e-05
first_road_number_3136.0,1.0435597309478767e-05
first_road_number_2201.0,1.0424968639428208e-05
first_road_number_3080.0,1.0407014444397744e-05
first_road_number_279.0,1.0320583658402048e-05
first_road_number_5093.0,1.0306497158468225e-05
first_road_number_3078.0,1.0303288886812636e-05
first_road_number_4228.0,1.0295060167127127e-05
first_road_number_6207.0,1.0263143060641577e-05
first_road_number_4495.0,1.0258755859167093e-05
first_road_number_3276.0,1.0234439701246544e-05
first_road_number_1015.0,1.023091534312293e-05
first_road_number_2690.0,1.0179702114576003e-05
first_road_number_2102.0,1.0152766671582111e-05
first_road_number_3143.0,1.0146873015113211e-05
first_road_number_3157.0,1.0146188901397428e-05
first_road_number_299.0,1.0122294377223199e-05
first_road_number_3300.0,1.0119450448868366e-05
first_road_number_6067.0,1.0105909286834054e-05
first_road_number_6138.0,1.0071358585565821e-05
first_road_number_3208.0,1.0069383270629797e-05
first_road_number_3028.0,1.0059132699028093e-05
first_road_number_1332.0,1.0047117598949676e-05
first_road_number_1525.0,1.0046414869595216e-05
first_road_number_4026.0,1.0034541284210207e-05
first_road_number_2023.0,1.002456342380395e-05
first_road_number_251.0,1.0024052512698103e-05
first_road_number_6160.0,9.99700147474255e-06
first_road_number_2039.0,9.981069937869726e-06
first_road_number_6056.0,9.977942603995943e-06
first_road_number_4111.0,9.947686742544736e-06
first_road_number_1261.0,9.943012091316016e-06
first_road_number_4135.0,9.922488687356827e-06
first_road_number_5233.0,9.918395333870667e-06
first_road_number_3156.0,9.888683197114092e-06
first_road_number_674.0,9.85203551499198e-06
first_road_number_384.0,9.841477663056736e-06
first_road_number_6044.0,9.777060364155789e-06
first_road_number_3377.0,9.772724604701018e-06
first_road_number_2132.0,9.764939660391708e-06
first_road_number_3087.0,9.759795915118303e-06
first_road_number_5411.0,9.738650497407586e-06
first_road_number_6472.0,9.703553100113588e-06
first_road_number_297.0,9.699313799281471e-06
first_road_number_696.0,9.690760276748992e-06
first_road_number_2147.0,9.684843176240013e-06
first_road_number_4477.0,9.67894765904412e-06
first_road_number_6190.0,9.673672521391275e-06
first_road_number_373.0,9.673254252359233e-06
first_road_number_3046.0,9.648564716637811e-06
first_road_number_5463.0,9.594156313809962e-06
first_road_number_6202.0,9.55412540737575e-06
first_road_number_2067.0,9.529043740827124e-06
first_road_number_115.0,9.52735200182076e-06
first_road_number_2152.0,9.493555807218013e-06
first_road_number_313.0,9.435897354780047e-06
first_road_number_1019.0,9.428225906093228e-06
first_road_number_6410.0,9.419275348604405e-06
first_road_number_4104.0,9.399370986638517e-06
first_road_number_3369.0,9.362720600595353e-06
first_road_number_4099.0,9.35766879960639e-06
first_road_number_6258.0,9.334753615478257e-06
first_road_number_4579.0,9.329500113839998e-06
first_road_number_5009.0,9.314049087429914e-06
first_road_number_4254.0,9.297958798508305e-06
first_road_number_2230.0,9.280098594109308e-06
first_road_number_2103.0,9.255054752222618e-06
first_road_number_4386.0,9.2464554635991e-06
first_road_number_1263.0,9.215858263928566e-06
first_road_number_387.0,9.209306364893032e-06
first_road_number_5148.0,9.19838519591602e-06
first_road_number_4550.0,9.195478922477918e-06
first_road_number_3135.0,9.190823380130926e-06
vehicle_location_restricted_lane_Busway (including guided busway),9.162200712422832e-06
first_road_number_6308.0,9.155120998005626e-06
first_road_number_6205.0,9.147301269313716e-06
first_road_number_3329.0,9.133409112544074e-06
first_road_number_1264.0,9.088216460073226e-06
first_road_number_4205.0,9.063982908153943e-06
first_road_number_2166.0,9.058766708001846e-06
first_road_number_6114.0,9.05329450573438e-06
first_road_number_4190.0,9.032767511604045e-06
first_road_number_3200.0,9.007038510590593e-06
first_road_number_5509.0,8.95748644898996e-06
first_road_number_603.0,8.94727077220278e-06
first_road_number_4517.0,8.877525053634415e-06
first_road_number_1335.0,8.856849299850607e-06
first_road_number_4449.0,8.85226191893276e-06
first_road_number_254.0,8.791628823238036e-06
first_road_number_6387.0,8.782377475728695e-06
first_road_number_4501.0,8.770844966164426e-06
first_road_number_1096.0,8.749555877981383e-06
first_road_number_3397.0,8.718134875010147e-06
first_road_number_1375.0,8.699307569376859e-06
first_road_number_4637.0,8.673046887979974e-06
first_road_number_3105.0,8.670638692770043e-06
first_road_number_1326.0,8.670433836335344e-06
first_road_number_527.0,8.657667204830729e-06
first_road_number_1423.0,8.63851740745181e-06
first_road_number_5153.0,8.592482597176953e-06
first_road_number_5017.0,8.591300761593725e-06
first_road_number_3285.0,8.573974376389722e-06
first_road_number_2024.0,8.565602596854474e-06
first_road_number_1516.0,8.564904322455308e-06
first_road_number_4152.0,8.555329248976087e-06
first_road_number_4347.0,8.486069411597258e-06
first_road_number_5069.0,8.478254312335094e-06
first_road_number_4529.0,8.470710407459283e-06
first_road_number_5219.0,8.46757579138e-06
first_road_number_5277.0,8.453333777550917e-06
first_road_number_6150.0,8.451834030836884e-06
first_road_number_2209.0,8.444740153391653e-06
first_road_number_1389.0,8.396287795139237e-06
first_road_number_4080.0,8.378227567676912e-06
first_road_number_1022.0,8.375583232904076e-06
first_road_number_6278.0,8.350621490375784e-06
first_road_number_293.0,8.342502063707593e-06
hit_object_off_carriageway_Submerged in water,8.304364651125093e-06
first_road_number_1258.0,8.256084672843481e-06
first_road_number_3099.0,8.254662794017087e-06
first_road_number_1274.0,8.24739645972555e-06
first_road_number_6540.0,8.243472377454993e-06
first_road_number_1071.0,8.241659923901068e-06
first_road_number_3267.0,8.233086134912387e-06
first_road_number_6393.0,8.228020067645482e-06
first_road_number_385.0,8.214212584902459e-06
first_road_number_1048.0,8.177117353920725e-06
first_road_number_371.0,8.147966743053875e-06
first_road_number_4363.0,8.143086488115438e-06
first_road_number_4155.0,8.140581514378819e-06
first_road_number_6228.0,8.124467850755028e-06
first_road_number_3006.0,8.090735164279332e-06
first_road_number_6094.0,8.060046638977901e-06
first_road_number_2086.0,8.054062588446364e-06
first_road_number_6421.0,8.041457332299162e-06
first_road_number_6164.0,8.040949360139929e-06
first_road_number_1016.0,8.03860143326796e-06
first_road_number_5322.0,8.010311851231798e-06
first_road_number_1232.0,7.958128567055803e-06
first_road_number_4077.0,7.942466710651718e-06
first_road_number_5380.0,7.93759731812425e-06
first_road_number_6434.0,7.9354291562678e-06
first_road_number_566.0,7.917049060450742e-06
first_road_number_3411.0,7.877650684506235e-06
first_road_number_2195.0,7.800170245611506e-06
first_road_number_4304.0,7.795561256218714e-06
first_road_number_1312.0,7.774794088539116e-06
first_road_number_516.0,7.746378369722057e-06
first_road_number_4003.0,7.73140318932776e-06
first_road_number_5155.0,7.718135128945188e-06
first_road_number_4444.0,7.71589767573572e-06
first_road_number_6312.0,7.714238521851583e-06
first_road_number_2208.0,7.669960442406342e-06
first_road_number_5339.0,7.654327784455201e-06
first_road_number_5014.0,7.646082942075909e-06
first_road_number_5007.0,7.623341542884778e-06
first_road_number_431.0,7.593895182556928e-06
first_road_number_462.0,7.590594387848761e-06
first_road_number_1223.0,7.5788342615766014e-06
first_road_number_3430.0,7.573307855635782e-06
first_road_number_5359.0,7.569744041254293e-06
first_road_number_5246.0,7.564218277476347e-06
first_road_number_672.0,7.5640563493142036e-06
first_road_number_260.0,7.554911800496592e-06
first_road_number_3010.0,7.518899495179066e-06
first_road_number_4580.0,7.49414834022044e-06
first_road_number_667.0,7.441909734037511e-06
first_road_number_4060.0,7.424737901198274e-06
first_road_number_6111.0,7.4180279307305865e-06
first_road_number_1523.0,7.41083940677818e-06
first_road_number_3273.0,7.3934657966197906e-06
first_road_number_4485.0,7.385741676957106e-06
first_road_number_3145.0,7.383394618580821e-06
first_road_number_5140.0,7.380046133502421e-06
first_road_number_6063.0,7.344684697222953e-06
first_road_number_3344.0,7.3114642188746655e-06
first_road_number_1421.0,7.291825858729781e-06
first_road_number_5053.0,7.279252892786254e-06
first_road_number_126.0,7.277479733403844e-06
first_road_number_6900.0,7.26220037008464e-06
first_road_number_6146.0,7.259804183744574e-06
first_road_number_3432.0,7.253745582310153e-06
first_road_number_1209.0,7.2343308260435105e-06
first_road_number_1313.0,7.227106915907834e-06
first_road_number_3016.0,7.215415598505219e-06
first_road_number_3379.0,7.184271089844982e-06
first_road_number_3260.0,7.1735511697854964e-06
first_road_number_1411.0,7.1619856086228145e-06
first_road_number_6221.0,7.1253441544056755e-06
first_road_number_5197.0,7.1018105518159275e-06
first_road_number_5259.0,7.100480143949142e-06
first_road_number_1132.0,7.0964642269974315e-06
hit_object_in_carriageway_Open door of vehicle,7.093703685086644e-06
first_road_number_6151.0,7.081120772869921e-06
first_road_number_3181.0,7.034903554859365e-06
first_road_number_150.0,7.024313718429699e-06
